,age_failure_interaction,academic_commitment,higher,socioeconomic_advantage,studytime_normalized,parents_avg_edu,Medu,behavioral_risk,Fedu,Dalc,resource_access,alcohol_total,alcohol_problem,balanced_student,high_parent_edu,Walc,urban_address,likely_repeated,internet,comprehensive_support,traveltime,social_score,freetime,freetime_normalized,study_failure_interaction,appropriate_age,age_normalized,health,absences_normalized,absences,goout,goout_normalized,edu_support_interaction,wellbeing_score,health_issues,guardian,family_stability,schoolsup,activities,famsup,parent_job_prestige,Fjob,target
67,15.0,11.8,1.0,4.0,0.0835884762551273,1.0,1.0,4.0,1.0,2.0,2.0,8.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,6.0,1.0,7.0,3.0,-0.1715142436359529,2.0,1.0,-1.431875847987772,5.0,-0.3575872356315197,2.0,4.0,0.6932502455671382,2.0,9.0,0.0,1.0,4.0,1.0,0.0,1.0,3.0,2.0,11.0
68,16.0,10.0,1.0,5.0,-1.1219431035132632,2.0,3.0,0.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,1.0,5.0,3.0,-0.1715142436359529,1.0,1.0,-0.6109505605813551,5.0,-0.7885512392059976,0.0,2.0,-1.0077683153896582,0.0,12.5,0.0,1.0,6.0,0.0,1.0,0.0,3.0,2.0,14.0
69,16.0,11.6,1.0,8.0,0.0835884762551273,3.0,3.0,2.0,3.0,2.0,3.0,8.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,10.0,1.0,6.0,3.0,-0.1715142436359529,2.0,1.0,-0.6109505605813551,5.0,0.0733767679429581,4.0,3.0,-0.1572590349112599,6.0,10.0,0.0,1.0,5.0,1.0,1.0,1.0,2.0,3.0,11.0
70,15.0,12.0,1.0,8.5,0.0835884762551273,3.5,4.0,0.0,3.0,2.0,3.0,6.5,0.0,0.0,1.0,3.0,1.0,0.0,1.0,9.0,1.0,6.0,3.0,-0.1715142436359529,2.0,1.0,-1.431875847987772,5.0,-0.7885512392059976,0.0,3.0,-0.1572590349112599,3.5,10.75,0.0,1.0,5.0,0.0,1.0,1.0,2.5,2.0,11.0
71,15.0,16.0,1.0,7.0,2.4946516357919086,2.0,4.0,0.0,0.0,1.0,3.0,2.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,2.0,7.0,4.0,0.7798767317463855,4.0,1.0,-1.431875847987772,1.0,-0.7885512392059976,0.0,3.0,-0.1572590349112599,0.0,7.75,1.0,1.0,4.0,0.0,1.0,0.0,2.5,2.0,11.0
72,16.0,15.9,1.0,7.0,2.4946516357919086,2.0,2.0,1.0,2.0,1.0,3.0,5.5,0.0,0.0,0.0,3.0,1.0,0.0,1.0,7.0,1.0,5.0,2.0,-1.1229052190182915,4.0,1.0,-0.6109505605813551,3.0,-0.5730692374187587,1.0,3.0,-0.1572590349112599,0.0,10.25,0.0,1.0,6.0,0.0,0.0,0.0,3.0,2.0,13.0
73,16.0,10.6,1.0,8.5,0.0835884762551273,3.5,3.0,1.0,4.0,1.0,3.0,4.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,6.0,1.0,7.0,4.0,0.7798767317463855,2.0,1.0,-0.6109505605813551,3.0,2.2281967858153475,14.0,3.0,-0.1572590349112599,3.5,8.0,0.0,1.0,3.0,0.0,0.0,1.0,3.5,2.0,11.0
74,15.0,10.0,1.0,7.5,-1.1219431035132632,2.5,2.0,1.0,3.0,1.0,3.0,5.5,0.0,0.0,0.0,3.0,1.0,0.0,1.0,7.0,1.0,4.0,2.0,-1.1229052190182915,1.0,1.0,-1.431875847987772,3.0,-0.7885512392059976,0.0,2.0,-1.0077683153896582,5.0,8.25,0.0,0.0,4.0,1.0,1.0,1.0,2.0,3.0,12.0
75,15.0,13.8,1.0,7.5,1.289120056023518,2.5,2.0,0.0,3.0,1.0,3.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,7.0,1.0,5.0,3.0,-0.1715142436359529,3.0,1.0,-1.431875847987772,5.0,-0.3575872356315197,2.0,2.0,-1.0077683153896582,2.5,13.0,0.0,1.0,6.0,1.0,0.0,0.0,3.0,2.0,9.0
76,15.0,11.6,1.0,7.5,0.0835884762551273,2.5,3.0,1.0,2.0,1.0,3.0,2.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,8.0,4.0,0.7798767317463855,2.0,1.0,-1.431875847987772,5.0,0.0733767679429581,4.0,4.0,0.6932502455671382,2.5,12.75,0.0,1.0,6.0,0.0,0.0,1.0,2.0,2.0,11.0
77,15.0,11.8,1.0,6.0,0.0835884762551273,1.0,1.0,0.0,1.0,2.0,3.0,6.5,0.0,0.0,0.0,3.0,1.0,0.0,1.0,7.0,1.0,5.0,3.0,-0.1715142436359529,2.0,1.0,-1.431875847987772,4.0,-0.3575872356315197,2.0,2.0,-1.0077683153896582,1.0,9.75,0.0,0.0,5.0,0.0,1.0,1.0,3.0,2.0,12.0
78,15.0,11.6,1.0,9.0,0.0835884762551273,4.0,4.0,2.0,4.0,2.0,3.0,6.5,0.0,0.0,1.0,3.0,1.0,0.0,1.0,7.0,2.0,8.0,4.0,0.7798767317463855,2.0,1.0,-1.431875847987772,5.0,0.0733767679429581,4.0,4.0,0.6932502455671382,0.0,10.75,0.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,12.0
79,16.0,11.4,1.0,5.0,0.0835884762551273,2.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,1.0,7.0,3.0,-0.1715142436359529,2.0,1.0,-0.6109505605813551,2.0,0.504340771517436,6.0,4.0,0.6932502455671382,2.0,9.0,1.0,1.0,6.0,0.0,0.0,1.0,3.5,2.0,11.0
80,15.0,13.6,1.0,8.0,1.289120056023518,3.0,4.0,0.0,2.0,1.0,3.0,5.5,0.0,0.0,0.0,3.0,1.0,0.0,1.0,9.0,1.0,6.0,3.0,-0.1715142436359529,3.0,1.0,-1.431875847987772,1.0,0.0733767679429581,4.0,3.0,-0.1572590349112599,3.0,8.25,1.0,1.0,6.0,0.0,1.0,1.0,3.0,2.0,15.0
81,16.0,11.4,1.0,7.0,0.0835884762551273,2.0,2.0,0.0,2.0,1.0,3.0,2.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,2.0,6.0,4.0,0.7798767317463855,2.0,1.0,-0.6109505605813551,3.0,0.504340771517436,6.0,2.0,-1.0077683153896582,0.0,10.75,0.0,0.0,5.0,0.0,1.0,0.0,2.0,2.0,11.0
82,16.0,11.4,1.0,7.0,0.0835884762551273,4.0,4.0,2.0,4.0,3.0,2.0,10.5,1.0,0.0,1.0,5.0,1.0,0.0,0.0,8.0,1.0,4.0,1.0,-2.0742961944006297,2.0,1.0,-0.6109505605813551,5.0,0.504340771517436,6.0,3.0,-0.1572590349112599,4.0,8.75,0.0,1.0,5.0,0.0,0.0,1.0,3.0,1.0,10.0
83,15.0,9.4,1.0,8.5,-1.1219431035132632,3.5,4.0,1.0,3.0,1.0,3.0,5.5,0.0,0.0,1.0,3.0,1.0,0.0,1.0,8.0,1.0,10.0,5.0,1.731267707128724,1.0,1.0,-1.431875847987772,1.0,0.504340771517436,6.0,5.0,1.5437595260455363,0.0,7.25,1.0,1.0,5.0,0.0,1.0,0.0,2.0,2.0,13.0
84,16.0,12.0,1.0,5.0,0.0835884762551273,2.0,3.0,0.0,1.0,2.0,2.0,6.5,0.0,0.0,0.0,3.0,1.0,0.0,0.0,8.0,1.0,6.0,3.0,-0.1715142436359529,2.0,1.0,-0.6109505605813551,2.0,-0.7885512392059976,0.0,3.0,-0.1572590349112599,4.0,6.75,1.0,0.0,5.0,1.0,0.0,1.0,3.0,2.0,12.0
85,16.0,11.8,1.0,8.0,0.0835884762551273,3.0,4.0,0.0,2.0,1.0,3.0,2.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,9.0,2.0,6.0,3.0,-0.1715142436359529,2.0,1.0,-0.6109505605813551,1.0,-0.3575872356315197,2.0,3.0,-0.1572590349112599,3.0,9.75,1.0,1.0,6.0,0.0,1.0,1.0,1.5,3.0,14.0
86,15.0,15.8,1.0,7.0,2.4946516357919086,2.0,2.0,1.0,2.0,1.0,3.0,2.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,7.0,3.0,-0.1715142436359529,4.0,1.0,-1.431875847987772,4.0,-0.3575872356315197,2.0,4.0,0.6932502455671382,2.0,11.75,0.0,1.0,6.0,0.0,1.0,1.0,2.5,1.0,12.0
87,15.0,15.6,1.0,4.0,2.4946516357919086,1.0,1.0,0.0,1.0,1.0,2.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,2.0,3.0,1.0,-2.0742961944006297,4.0,1.0,-1.431875847987772,1.0,0.0733767679429581,4.0,2.0,-1.0077683153896582,2.0,7.75,1.0,1.0,4.0,1.0,1.0,1.0,3.5,2.0,13.0
88,16.0,9.4,1.0,6.5,-1.1219431035132632,3.5,4.0,0.0,3.0,1.0,2.0,2.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,2.0,6.0,3.0,-0.1715142436359529,1.0,1.0,-0.6109505605813551,4.0,0.504340771517436,6.0,3.0,-0.1572590349112599,7.0,10.75,0.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,11.0
89,16.0,12.0,1.0,4.5,0.0835884762551273,1.5,2.0,2.0,1.0,1.0,2.0,2.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,8.0,3.0,-0.1715142436359529,2.0,1.0,-0.6109505605813551,5.0,-0.7885512392059976,0.0,5.0,1.5437595260455363,1.5,12.75,0.0,1.0,5.0,0.0,0.0,1.0,3.0,2.0,12.0
90,16.0,9.6,1.0,9.0,-1.1219431035132632,4.0,4.0,1.0,4.0,1.0,3.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,8.0,1.0,7.0,3.0,-0.1715142436359529,1.0,1.0,-0.6109505605813551,1.0,0.0733767679429581,4.0,4.0,0.6932502455671382,0.0,9.0,1.0,1.0,6.0,0.0,1.0,0.0,3.0,2.0,13.0
91,16.0,13.8,1.0,8.5,1.289120056023518,3.5,4.0,1.0,3.0,1.0,3.0,2.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,10.0,1.0,8.0,3.0,-0.1715142436359529,3.0,1.0,-0.6109505605813551,3.0,-0.3575872356315197,2.0,5.0,1.5437595260455363,7.0,11.75,0.0,1.0,6.0,1.0,0.0,1.0,3.5,0.0,13.0
92,16.0,8.8,1.0,9.0,-1.1219431035132632,4.0,4.0,4.0,4.0,5.0,3.0,12.5,1.0,0.0,1.0,5.0,1.0,0.0,1.0,10.0,1.0,10.0,5.0,1.731267707128724,1.0,1.0,-0.6109505605813551,4.0,1.7972327822408696,12.0,5.0,1.5437595260455363,8.0,6.75,0.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,8.0
93,16.0,14.0,1.0,9.0,1.289120056023518,4.0,4.0,1.0,4.0,1.0,3.0,2.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,7.0,4.0,0.7798767317463855,3.0,1.0,-0.6109505605813551,4.0,-0.7885512392059976,0.0,3.0,-0.1572590349112599,4.0,11.75,0.0,0.0,5.0,0.0,1.0,1.0,1.5,4.0,16.0
94,15.0,9.8,1.0,9.0,-1.1219431035132632,4.0,4.0,0.0,4.0,1.0,3.0,2.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,10.0,1.0,6.0,3.0,-0.1715142436359529,1.0,1.0,-1.431875847987772,5.0,-0.3575872356315197,2.0,3.0,-0.1572590349112599,4.0,13.75,0.0,1.0,6.0,0.0,1.0,1.0,2.0,2.0,12.0
95,15.0,10.4,1.0,7.5,0.0835884762551273,2.5,3.0,2.0,2.0,1.0,3.0,2.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,2.0,8.0,3.0,-0.1715142436359529,2.0,1.0,-1.431875847987772,2.0,2.659160789389825,16.0,5.0,1.5437595260455363,5.0,9.75,1.0,1.0,5.0,1.0,0.0,1.0,2.0,2.0,10.0
96,15.0,12.0,1.0,8.5,0.0835884762551273,3.5,3.0,1.0,4.0,1.0,3.0,2.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,8.0,4.0,0.7798767317463855,2.0,1.0,-1.431875847987772,1.0,-0.7885512392059976,0.0,4.0,0.6932502455671382,3.5,9.75,1.0,1.0,5.0,0.0,1.0,1.0,2.0,2.0,16.0
97,15.0,15.0,1.0,6.0,2.4946516357919086,3.0,3.0,1.0,3.0,1.0,2.0,2.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,6.0,3.0,-0.1715142436359529,4.0,1.0,-1.431875847987772,4.0,1.3662687786663916,10.0,3.0,-0.1572590349112599,3.0,11.75,0.0,0.0,4.0,1.0,0.0,0.0,3.5,1.0,10.0
98,15.0,15.6,1.0,7.0,2.4946516357919086,2.0,2.0,0.0,2.0,1.0,3.0,2.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,3.0,1.0,-2.0742961944006297,4.0,1.0,-1.431875847987772,3.0,0.0733767679429581,4.0,2.0,-1.0077683153896582,4.0,11.75,0.0,1.0,6.0,1.0,0.0,1.0,3.0,2.0,10.0
99,15.0,15.2,1.0,6.0,2.4946516357919086,4.0,4.0,5.0,4.0,3.0,1.0,10.5,1.0,0.0,1.0,5.0,0.0,0.0,1.0,6.0,4.0,8.0,3.0,-0.1715142436359529,4.0,1.0,-1.431875847987772,1.0,0.935304775091914,8.0,5.0,1.5437595260455363,4.0,1.75,1.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,11.0
100,16.0,13.8,1.0,9.0,1.289120056023518,4.0,4.0,2.0,4.0,1.0,3.0,2.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,11.0,1.0,9.0,4.0,0.7798767317463855,3.0,1.0,-0.6109505605813551,4.0,-0.3575872356315197,2.0,5.0,1.5437595260455363,4.0,12.75,0.0,1.0,7.0,0.0,1.0,1.0,4.0,1.0,14.0
101,15.0,9.6,1.0,9.0,-1.1219431035132632,4.0,4.0,0.0,4.0,1.0,3.0,2.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,8.0,5.0,1.731267707128724,1.0,1.0,-1.431875847987772,4.0,0.0733767679429581,4.0,3.0,-0.1572590349112599,0.0,12.75,0.0,1.0,6.0,0.0,1.0,0.0,2.0,4.0,14.0
102,16.0,13.6,1.0,6.0,1.289120056023518,3.0,3.0,0.0,3.0,1.0,2.0,2.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,1.0,3.0,1.0,-2.0742961944006297,3.0,1.0,-0.6109505605813551,2.0,0.0733767679429581,4.0,2.0,-1.0077683153896582,6.0,9.75,1.0,0.0,5.0,1.0,1.0,1.0,2.0,2.0,11.0
103,32.0,10.8,1.0,7.0,0.0835884762551273,2.0,2.0,1.0,2.0,1.0,3.0,2.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,3.0,1.0,-2.0742961944006297,4.0,1.0,-0.6109505605813551,5.0,1.7972327822408696,12.0,2.0,-1.0077683153896582,2.0,11.75,0.0,1.0,4.0,1.0,1.0,0.0,3.5,2.0,10.0
104,15.0,9.0,1.0,8.0,-1.1219431035132632,3.0,4.0,1.0,2.0,1.0,3.0,2.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,1.0,7.0,5.0,1.731267707128724,1.0,1.0,-1.431875847987772,3.0,1.3662687786663916,10.0,2.0,-1.0077683153896582,0.0,9.75,0.0,1.0,5.0,0.0,0.0,0.0,2.5,2.0,18.0
105,15.0,11.6,1.0,4.5,0.0835884762551273,1.5,2.0,1.0,1.0,1.0,2.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,6.0,4.0,0.7798767317463855,2.0,1.0,-1.431875847987772,5.0,0.0733767679429581,4.0,2.0,-1.0077683153896582,0.0,13.75,0.0,1.0,6.0,0.0,1.0,0.0,2.5,3.0,10.0
106,16.0,11.4,1.0,9.0,0.0835884762551273,4.0,4.0,1.0,4.0,1.0,3.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,10.0,1.0,8.0,4.0,0.7798767317463855,2.0,1.0,-0.6109505605813551,5.0,0.504340771517436,6.0,4.0,0.6932502455671382,4.0,13.0,0.0,0.0,6.0,0.0,1.0,1.0,2.0,4.0,14.0
107,15.0,11.6,1.0,7.0,0.0835884762551273,4.0,4.0,0.0,4.0,1.0,2.0,2.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,2.0,7.0,4.0,0.7798767317463855,2.0,1.0,-1.431875847987772,2.0,0.0733767679429581,4.0,3.0,-0.1572590349112599,4.0,9.75,1.0,0.0,5.0,0.0,1.0,1.0,2.5,4.0,16.0
108,16.0,9.4,1.0,8.0,-1.1219431035132632,3.0,3.0,0.0,3.0,1.0,3.0,2.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,2.0,6.0,4.0,0.7798767317463855,1.0,1.0,-0.6109505605813551,5.0,0.504340771517436,6.0,2.0,-1.0077683153896582,0.0,13.75,0.0,0.0,6.0,0.0,1.0,0.0,2.0,3.0,15.0
109,34.0,10.6,1.0,4.0,0.0835884762551273,2.0,1.0,4.0,3.0,1.0,1.0,7.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,9.0,3.0,6.0,2.0,-1.1229052190182915,4.0,1.0,0.2099747268250618,5.0,2.2281967858153475,14.0,4.0,0.6932502455671382,2.0,11.5,0.0,0.0,6.0,0.0,1.0,1.0,3.0,2.0,11.0
110,15.0,9.8,1.0,8.5,-1.1219431035132632,3.5,3.0,0.0,4.0,1.0,3.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,6.0,1.0,7.0,4.0,0.7798767317463855,1.0,1.0,-1.431875847987772,4.0,-0.3575872356315197,2.0,3.0,-0.1572590349112599,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,14.0
111,15.0,12.0,1.0,6.5,0.0835884762551273,1.5,1.0,0.0,2.0,1.0,3.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,4.0,1.0,5.0,2.0,-1.1229052190182915,2.0,1.0,-1.431875847987772,1.0,-0.7885512392059976,0.0,3.0,-0.1572590349112599,0.0,7.0,1.0,1.0,4.0,0.0,0.0,0.0,2.5,3.0,14.0
112,15.0,15.4,1.0,7.0,2.4946516357919086,2.0,2.0,1.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,1.0,9.0,5.0,1.731267707128724,4.0,1.0,-1.431875847987772,5.0,0.504340771517436,6.0,4.0,0.6932502455671382,2.0,13.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,3.0,13.0
113,16.0,11.8,1.0,8.0,0.0835884762551273,3.0,2.0,1.0,4.0,1.0,3.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,9.0,2.0,4.0,2.0,-1.1229052190182915,2.0,1.0,-0.6109505605813551,5.0,-0.3575872356315197,2.0,2.0,-1.0077683153896582,3.0,12.0,0.0,0.0,6.0,0.0,1.0,1.0,3.5,1.0,13.0
114,16.0,9.6,1.0,9.0,-1.1219431035132632,4.0,4.0,3.0,4.0,1.0,3.0,7.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,8.0,1.0,8.0,4.0,0.7798767317463855,1.0,1.0,-0.6109505605813551,5.0,0.0733767679429581,4.0,4.0,0.6932502455671382,4.0,9.5,0.0,1.0,4.0,0.0,1.0,1.0,3.5,2.0,13.0
115,16.0,12.0,1.0,7.0,0.0835884762551273,2.0,2.0,2.0,2.0,1.0,3.0,2.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,8.0,4.0,0.7798767317463855,2.0,1.0,-0.6109505605813551,5.0,-0.7885512392059976,0.0,4.0,0.6932502455671382,0.0,13.75,0.0,1.0,6.0,0.0,0.0,0.0,3.0,2.0,11.0
116,15.0,9.8,1.0,8.5,-1.1219431035132632,3.5,3.0,3.0,4.0,3.0,3.0,6.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,9.0,1.0,10.0,5.0,1.731267707128724,1.0,1.0,-1.431875847987772,5.0,-0.3575872356315197,2.0,5.0,1.5437595260455363,3.5,12.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,3.0,9.0
117,15.0,12.0,1.0,8.5,0.0835884762551273,3.5,3.0,1.0,4.0,1.0,3.0,2.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,1.0,5.0,3.0,-0.1715142436359529,2.0,1.0,-1.431875847987772,1.0,-0.7885512392059976,0.0,2.0,-1.0077683153896582,3.5,9.75,1.0,1.0,6.0,1.0,1.0,0.0,3.0,2.0,11.0
118,57.0,9.0,0.0,3.5,0.0835884762551273,0.5,0.0,0.0,1.0,1.0,2.0,2.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,6.0,4.0,0.7798767317463855,6.0,0.0,1.851825301637896,5.0,-0.7885512392059976,0.0,2.0,-1.0077683153896582,0.5,11.75,0.0,2.0,4.0,0.0,0.0,1.0,3.5,2.0,11.0
119,16.0,9.2,1.0,7.0,-1.1219431035132632,4.0,4.0,4.0,4.0,2.0,2.0,9.5,1.0,0.0,1.0,5.0,0.0,0.0,1.0,7.0,1.0,10.0,5.0,1.731267707128724,1.0,1.0,-0.6109505605813551,4.0,0.935304775091914,8.0,5.0,1.5437595260455363,0.0,7.25,0.0,1.0,4.0,0.0,1.0,0.0,2.0,4.0,15.0
120,16.0,13.6,1.0,7.5,1.289120056023518,2.5,2.0,1.0,3.0,2.0,3.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,2.0,5.0,2.0,-1.1229052190182915,3.0,1.0,-0.6109505605813551,1.0,0.0733767679429581,4.0,3.0,-0.1572590349112599,2.5,6.5,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,13.0
121,15.0,14.0,1.0,6.5,1.289120056023518,3.5,3.0,1.0,4.0,2.0,2.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,8.0,2.0,4.0,2.0,-1.1229052190182915,3.0,1.0,-1.431875847987772,5.0,-0.7885512392059976,0.0,2.0,-1.0077683153896582,3.5,11.5,0.0,0.0,5.0,0.0,0.0,1.0,1.5,4.0,12.0
122,72.0,8.0,0.0,6.5,0.0835884762551273,1.5,2.0,3.0,1.0,1.0,3.0,5.5,0.0,0.0,0.0,3.0,1.0,0.0,1.0,9.0,1.0,9.0,4.0,0.7798767317463855,8.0,0.0,1.0309000142314788,5.0,1.3662687786663916,10.0,5.0,1.5437595260455363,1.5,12.25,0.0,1.0,6.0,0.0,1.0,1.0,2.0,2.0,8.0
123,17.0,9.2,1.0,5.5,-1.1219431035132632,1.5,2.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,3.0,4.0,2.0,-1.1229052190182915,1.0,1.0,0.2099747268250618,5.0,0.935304775091914,8.0,2.0,-1.0077683153896582,1.5,11.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,11.0
124,15.0,9.4,1.0,5.0,-1.1219431035132632,1.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,3.0,6.0,3.0,-0.1715142436359529,1.0,1.0,-1.431875847987772,4.0,0.504340771517436,6.0,3.0,-0.1572590349112599,1.0,11.0,0.0,1.0,5.0,0.0,1.0,1.0,3.5,2.0,13.0
125,17.0,9.8,1.0,7.0,-1.1219431035132632,2.0,2.0,2.0,2.0,1.0,3.0,5.5,0.0,0.0,0.0,3.0,1.0,0.0,1.0,7.0,1.0,8.0,4.0,0.7798767317463855,1.0,1.0,0.2099747268250618,5.0,-0.3575872356315197,2.0,4.0,0.6932502455671382,2.0,10.25,0.0,0.0,5.0,0.0,0.0,1.0,3.0,2.0,12.0
126,16.0,8.8,1.0,8.5,-1.1219431035132632,3.5,3.0,3.0,4.0,1.0,3.0,7.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,5.0,1.0,3.0,2.0,-1.1229052190182915,1.0,1.0,-0.6109505605813551,5.0,1.7972327822408696,12.0,1.0,-1.858277595868056,0.0,9.5,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,14.0
127,32.0,8.8,1.0,5.0,-1.1219431035132632,2.0,2.0,2.0,2.0,1.0,2.0,2.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,7.0,3.0,-0.1715142436359529,2.0,1.0,-0.6109505605813551,5.0,1.7972327822408696,12.0,4.0,0.6932502455671382,0.0,13.75,0.0,1.0,5.0,0.0,0.0,0.0,3.0,2.0,11.0
128,15.0,13.6,1.0,9.0,1.289120056023518,4.0,4.0,1.0,4.0,1.0,3.0,2.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,6.0,3.0,-0.1715142436359529,3.0,1.0,-1.431875847987772,5.0,0.0733767679429581,4.0,3.0,-0.1572590349112599,4.0,12.75,0.0,1.0,5.0,0.0,1.0,1.0,2.5,0.0,15.0
129,17.0,11.8,1.0,3.5,0.0835884762551273,3.5,3.0,3.0,4.0,2.0,0.0,8.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,8.0,3.0,9.0,4.0,0.7798767317463855,2.0,1.0,0.2099747268250618,5.0,-0.3575872356315197,2.0,5.0,1.5437595260455363,0.0,11.0,0.0,1.0,6.0,0.0,0.0,0.0,3.5,2.0,10.0
130,16.0,12.0,1.0,1.0,0.0835884762551273,1.0,1.0,0.0,1.0,1.0,0.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,4.0,4.0,1.0,-2.0742961944006297,2.0,1.0,-0.6109505605813551,3.0,-0.7885512392059976,0.0,3.0,-0.1572590349112599,1.0,11.75,0.0,1.0,6.0,0.0,0.0,1.0,3.5,2.0,13.0
131,18.0,9.8,1.0,7.0,-1.1219431035132632,2.0,3.0,4.0,1.0,4.0,3.0,11.5,1.0,0.0,0.0,5.0,1.0,0.0,1.0,7.0,2.0,7.0,3.0,-0.1715142436359529,1.0,0.0,1.0309000142314788,4.0,-0.3575872356315197,2.0,4.0,0.6932502455671382,0.0,6.25,0.0,1.0,5.0,0.0,1.0,0.0,1.0,3.0,12.0
132,18.0,13.0,1.0,7.5,1.289120056023518,2.5,3.0,4.0,2.0,5.0,3.0,6.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,1.0,6.0,3.0,-0.1715142436359529,3.0,0.0,1.0309000142314788,5.0,1.3662687786663916,10.0,3.0,-0.1572590349112599,2.5,10.75,0.0,2.0,4.0,0.0,1.0,1.0,2.0,3.0,11.0
133,16.0,9.2,1.0,2.0,-1.1219431035132632,1.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,6.0,3.0,-0.1715142436359529,1.0,1.0,-0.6109505605813551,1.0,0.935304775091914,8.0,3.0,-0.1572590349112599,1.0,7.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,3.0,11.0
134,16.0,9.6,1.0,8.0,-1.1219431035132632,3.0,3.0,1.0,3.0,1.0,3.0,2.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.0,2.0,5.0,3.0,-0.1715142436359529,1.0,1.0,-0.6109505605813551,5.0,0.0733767679429581,4.0,2.0,-1.0077683153896582,3.0,12.75,0.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,10.0
